index,path,x_min,x_max,y_min,y_max,label,newfilename
9619,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/137.png,,,,,Non,09619.png
9620,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/138.png,,,,,Non,09620.png
9621,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/139.png,,,,,Non,09621.png
9622,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/140.png,,,,,Non,09622.png
9623,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/141.png,,,,,Non,09623.png
9624,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/142.png,,,,,Non,09624.png
9625,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/143.png,,,,,Non,09625.png
9626,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/144.png,,,,,Non,09626.png
9627,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/145.png,,,,,Non,09627.png
9628,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/146.png,,,,,Non,09628.png
9629,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/147.png,,,,,Non,09629.png
9630,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/148.png,,,,,Non,09630.png
9631,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/149.png,,,,,Non,09631.png
9632,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/150.png,,,,,Non,09632.png
9633,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/151.png,,,,,Non,09633.png
9634,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/152.png,,,,,Non,09634.png
9635,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/153.png,,,,,Non,09635.png
9636,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/154.png,,,,,Non,09636.png
9637,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/155.png,,,,,Non,09637.png
9638,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/156.png,,,,,Non,09638.png
9639,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/157.png,,,,,Non,09639.png
9640,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/158.png,,,,,Non,09640.png
9641,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/159.png,,,,,Non,09641.png
9642,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/160.png,,,,,Non,09642.png
9643,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/161.png,,,,,Non,09643.png
9644,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/162.png,,,,,Non,09644.png
9645,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/163.png,,,,,Non,09645.png
9646,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/164.png,,,,,Non,09646.png
9647,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/165.png,,,,,Non,09647.png
9648,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/166.png,,,,,Non,09648.png
9649,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/167.png,,,,,Non,09649.png
9650,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/168.png,,,,,Non,09650.png
9651,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/169.png,,,,,Non,09651.png
9652,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/170.png,,,,,Non,09652.png
9653,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/171.png,,,,,Non,09653.png
9654,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/172.png,,,,,Non,09654.png
9655,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/173.png,,,,,Non,09655.png
9656,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/174.png,,,,,Non,09656.png
9657,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/175.png,,,,,Non,09657.png
9658,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/176.png,,,,,Non,09658.png
9659,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/177.png,,,,,Non,09659.png
9660,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/178.png,,,,,Non,09660.png
9661,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/179.png,,,,,Non,09661.png
9662,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/180.png,,,,,Non,09662.png
9663,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/181.png,,,,,Non,09663.png
9664,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/182.png,,,,,Non,09664.png
9665,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/183.png,,,,,Non,09665.png
9666,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/184.png,,,,,Non,09666.png
9667,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/185.png,,,,,Non,09667.png
9668,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/186.png,,,,,Non,09668.png
9669,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/187.png,,,,,Non,09669.png
9670,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/188.png,,,,,Non,09670.png
9671,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/189.png,,,,,Non,09671.png
9672,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/190.png,,,,,Non,09672.png
9673,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/191.png,,,,,Non,09673.png
9674,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/192.png,,,,,Non,09674.png
9675,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/193.png,,,,,Non,09675.png
9676,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/194.png,,,,,Non,09676.png
9677,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/195.png,,,,,Non,09677.png
9678,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/196.png,,,,,Non,09678.png
9679,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/197.png,,,,,Non,09679.png
9680,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/198.png,,,,,Non,09680.png
9681,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/199.png,,,,,Non,09681.png
9682,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/200.png,,,,,Non,09682.png
9683,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/201.png,,,,,Non,09683.png
9684,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/202.png,,,,,Non,09684.png
9685,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/203.png,,,,,Non,09685.png
9686,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/204.png,,,,,Non,09686.png
9687,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/205.png,,,,,Non,09687.png
9688,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/206.png,,,,,Non,09688.png
9689,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/207.png,,,,,Non,09689.png
9690,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/208.png,,,,,Non,09690.png
9691,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/209.png,,,,,Non,09691.png
9692,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/210.png,,,,,Non,09692.png
9693,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/211.png,,,,,Non,09693.png
9694,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/212.png,,,,,Non,09694.png
9695,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/213.png,,,,,Non,09695.png
9696,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/214.png,,,,,Non,09696.png
9697,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/215.png,,,,,Non,09697.png
9698,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/216.png,,,,,Non,09698.png
9699,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/217.png,,,,,Non,09699.png
9700,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/218.png,,,,,Non,09700.png
9701,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/219.png,,,,,Non,09701.png
9702,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/220.png,,,,,Non,09702.png
9703,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/221.png,,,,,Non,09703.png
9704,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/222.png,,,,,Non,09704.png
9705,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/223.png,,,,,Non,09705.png
9706,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/224.png,,,,,Non,09706.png
9707,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/225.png,,,,,Non,09707.png
9708,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/226.png,,,,,Non,09708.png
9709,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/227.png,,,,,Non,09709.png
9710,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/228.png,,,,,Non,09710.png
9711,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/229.png,,,,,Non,09711.png
9712,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/230.png,,,,,Non,09712.png
9713,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/231.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09713.png
9714,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/232.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09714.png
9715,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/233.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09715.png
9716,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/234.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09716.png
9717,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/235.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09717.png
9718,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/236.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09718.png
9719,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/237.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09719.png
9720,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/238.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09720.png
9721,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/239.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09721.png
9722,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/240.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09722.png
9723,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/241.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09723.png
9724,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/242.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09724.png
9725,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/243.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09725.png
9726,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/244.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09726.png
9727,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/245.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09727.png
9728,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/246.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09728.png
9729,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/247.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09729.png
9730,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/248.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09730.png
9731,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/249.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09731.png
9732,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/250.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09732.png
9733,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/251.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09733.png
9734,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/252.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09734.png
9735,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/253.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09735.png
9736,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/254.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09736.png
9737,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/255.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09737.png
9738,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/256.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09738.png
9739,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/257.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09739.png
9740,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/258.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09740.png
9741,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/259.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09741.png
9742,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/260.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09742.png
9743,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/261.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09743.png
9744,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/262.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09744.png
9745,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/263.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09745.png
9746,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/264.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09746.png
9747,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/265.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09747.png
9748,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/266.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09748.png
9749,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/267.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09749.png
9750,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/268.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09750.png
9751,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/269.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09751.png
9752,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/270.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09752.png
9753,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/271.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09753.png
9754,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/272.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09754.png
9755,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/273.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09755.png
9756,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/274.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09756.png
9757,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/275.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09757.png
9758,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/276.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09758.png
9759,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/277.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09759.png
9760,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/278.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09760.png
9761,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/279.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09761.png
9762,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/280.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09762.png
9763,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/281.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09763.png
9764,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/282.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09764.png
9765,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/283.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09765.png
9766,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/284.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09766.png
9767,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/285.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09767.png
9768,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/286.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09768.png
9769,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/287.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09769.png
9770,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/288.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09770.png
9771,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/289.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09771.png
9772,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/290.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09772.png
9773,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/291.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09773.png
9774,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/292.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09774.png
9775,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/293.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09775.png
9776,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/294.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09776.png
9777,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/295.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09777.png
9778,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/296.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09778.png
9779,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/297.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09779.png
9780,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/298.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09780.png
9781,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/299.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09781.png
9782,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/300.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09782.png
9783,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/301.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09783.png
9784,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/302.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09784.png
9785,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/303.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09785.png
9786,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/304.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09786.png
9787,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/305.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09787.png
9788,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/306.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09788.png
9789,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/307.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09789.png
9790,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/308.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09790.png
9791,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/309.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09791.png
9792,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/310.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09792.png
9793,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/311.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09793.png
9794,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/312.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09794.png
9795,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/313.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09795.png
9796,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/314.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09796.png
9797,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/315.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09797.png
9798,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/316.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09798.png
9799,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/317.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09799.png
9800,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/318.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09800.png
9801,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/319.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09801.png
9802,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/320.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09802.png
9803,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/321.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09803.png
9804,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/322.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09804.png
9805,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/323.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09805.png
9806,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/324.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09806.png
9807,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/325.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09807.png
9808,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/326.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09808.png
9809,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/327.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09809.png
9810,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/328.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09810.png
9811,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/329.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09811.png
9812,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/330.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09812.png
9813,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/331.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09813.png
9814,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/332.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09814.png
9815,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/333.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09815.png
9816,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/334.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09816.png
9817,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/335.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09817.png
9818,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/336.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09818.png
9819,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/337.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09819.png
9820,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/338.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09820.png
9821,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/339.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09821.png
9822,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/340.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09822.png
9823,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/341.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09823.png
9824,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/342.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09824.png
9825,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/343.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09825.png
9826,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/344.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09826.png
9827,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/345.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09827.png
9828,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/346.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09828.png
9829,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/347.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09829.png
9830,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/348.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09830.png
9831,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/349.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09831.png
9832,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/350.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09832.png
9833,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/351.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09833.png
9834,/workspace/data/Artificialdata/crop_img/Isotropic/325_75/352.png,420.5720866953199,460.5720866953199,80.95411764705882,120.95411764705882,Crack,09834.png
